Time,Engine Coolant Temperature [Â°C],Intake Manifold Absolute Pressure [kPa],Engine RPM [RPM],Vehicle Speed Sensor [km/h],Intake Air Temperature [Â°C],Air Flow Rate from Mass Flow Sensor [g/s],Absolute Throttle Position [%],Ambient Air Temperature [Â°C],Accelerator Pedal Position D [%],Accelerator Pedal Position E [%],lat,lon,elevation_m,gps_bearing,gps_speed_ms,gps_fix
08:27:36.895,65,135.0,1594.0,95.0,17.0,25.52,80.0,18.0,43.1,43.5,12.9159788,74.8719511,-90.2,300.9,15.503,0
08:27:36.988,65,135.0,1594.0,95.0,17.0,24.66,80.0,18.0,43.1,43.5,12.9159832,74.8719431,-90.5,301.2,15.523,0
08:27:37.105,65,135.0,1594.0,95.0,17.0,24.66,30.6,18.0,43.1,43.5,12.9159887,74.8719331,-90.8,301.5,15.549,0
08:27:37.195,65,135.0,1594.0,95.0,17.0,24.66,30.6,18.0,43.1,43.5,12.9159929,74.8719254,-91.1,301.7,15.568,0
08:27:37.285,65,135.0,1594.0,95.0,17.0,24.66,30.6,18.0,14.1,43.5,12.9159971,74.8719176,-91.4,302.0,15.588,0
08:27:37.375,65,135.0,1594.0,95.0,17.0,24.66,30.6,18.0,14.1,14.5,12.9160013,74.8719099,-91.6,302.3,15.607,0
08:27:37.466,66,135.0,1594.0,95.0,17.0,24.66,30.6,18.0,14.1,14.5,12.9160056,74.8719021,-91.9,302.5,15.627,0
08:27:37.554,66,105.0,1594.0,95.0,17.0,24.66,30.6,18.0,14.1,14.5,12.9160097,74.8718946,-92.2,302.8,15.646,0
08:27:37.645,66,105.0,1605.0,95.0,17.0,24.66,30.6,18.0,14.1,14.5,12.916014,74.8718868,-92.4,303.0,15.666,0
08:27:37.735,66,105.0,1605.0,95.0,17.0,24.66,30.6,18.0,14.1,14.5,12.9160182,74.8718791,-92.7,303.3,15.686,0
08:27:37.824,66,105.0,1605.0,95.0,17.0,24.66,30.6,18.0,14.1,14.5,12.9160223,74.8718714,-92.9,303.5,15.705,0
08:27:37.915,66,105.0,1605.0,95.0,17.0,20.99,30.6,18.0,14.1,14.5,12.9160266,74.8718636,-93.2,303.8,15.725,0
08:27:38.005,66,105.0,1605.0,95.0,17.0,20.99,83.1,18.0,14.1,14.5,12.9160308,74.8718559,-93.5,304.0,15.745,0
08:27:38.095,66,105.0,1605.0,95.0,17.0,20.99,83.1,18.0,14.1,14.5,12.916035,74.8718482,-93.7,304.3,15.764,0
08:27:38.185,66,105.0,1605.0,95.0,17.0,20.99,83.1,18.0,14.1,14.5,12.9160392,74.8718405,-94.0,304.6,15.784,0
08:27:38.275,66,105.0,1605.0,95.0,17.0,20.99,83.1,18.0,14.1,14.1,12.9160434,74.8718328,-94.2,304.8,15.803,0
08:27:38.365,66,105.0,1605.0,95.0,17.0,20.99,83.1,18.0,14.1,14.1,12.9160477,74.8718251,-94.5,305.1,15.823,0
08:27:38.459,66,121.0,1605.0,95.0,17.0,20.99,83.1,18.0,14.1,14.1,12.9160521,74.871817,-94.8,305.3,15.843,0
08:27:38.546,66,121.0,1607.0,95.0,17.0,20.99,83.1,18.0,14.1,14.1,12.9160561,74.8718096,-95.0,305.6,15.862,0
08:27:38.635,66,121.0,1607.0,95.0,17.0,20.99,83.1,18.0,14.1,14.1,12.9160603,74.8718019,-95.3,305.8,15.882,0
08:27:38.725,66,121.0,1607.0,95.0,17.0,20.99,83.1,18.0,14.1,14.1,12.9160645,74.8717942,-95.5,306.1,15.901,0
08:27:38.815,66,121.0,1607.0,95.0,17.0,16.91,83.1,18.0,14.1,14.1,12.9160687,74.8717865,-95.8,306.3,15.921,0
08:27:38.905,66,121.0,1607.0,95.0,17.0,16.91,83.5,18.0,14.1,14.1,12.9160729,74.8717788,-96.1,306.6,15.94,0
08:27:38.995,66,121.0,1607.0,95.0,17.0,16.91,83.5,18.0,14.1,14.1,12.9160772,74.8717711,-96.3,306.8,15.96,0
08:27:39.085,66,121.0,1607.0,95.0,17.0,16.91,83.5,18.0,14.1,14.1,12.9160814,74.8717633,-96.6,307.1,15.979,0
08:27:39.176,66,121.0,1607.0,95.0,17.0,16.91,83.5,18.0,14.1,14.5,12.9160856,74.8717555,-96.9,307.4,15.999,0
08:27:39.265,66,121.0,1607.0,95.0,17.0,16.91,83.5,18.0,14.1,14.5,12.9160898,74.8717479,-97.1,307.6,16.019,0
08:27:39.355,66,121.0,1607.0,95.0,17.0,16.91,83.5,18.0,14.1,14.5,12.916094,74.8717402,-97.4,307.9,16.038,0
08:27:39.446,66,121.0,1608.0,95.0,17.0,16.91,83.5,18.0,14.1,14.5,12.9160983,74.8717324,-97.6,308.1,16.058,0
08:27:39.535,66,121.0,1608.0,95.0,17.0,16.91,83.5,18.0,14.1,14.5,12.9161024,74.8717248,-97.9,308.4,16.077,0
08:27:39.626,66,121.0,1608.0,95.0,16.0,16.91,83.5,18.0,14.1,14.5,12.9161067,74.871717,-98.2,308.6,16.097,0
08:27:39.716,66,121.0,1608.0,95.0,16.0,16.97,83.5,18.0,14.1,14.5,12.9161109,74.8717093,-98.4,308.9,16.117,0
08:27:39.806,66,121.0,1608.0,95.0,16.0,16.97,83.5,18.0,14.1,14.5,12.9161151,74.8717015,-98.7,309.1,16.136,0
08:27:39.895,66,121.0,1608.0,95.0,16.0,16.97,83.5,18.0,14.1,14.5,12.9161193,74.8716939,-98.9,309.4,16.156,0
08:27:39.985,66,121.0,1608.0,95.0,16.0,16.97,83.5,18.0,14.1,14.5,12.9161235,74.8716862,-99.2,309.6,16.175,0
08:27:40.074,66,121.0,1608.0,95.0,16.0,16.97,83.5,18.0,14.1,14.1,12.9161277,74.8716786,-99.5,309.9,16.195,0
08:27:40.165,66,121.0,1608.0,95.0,16.0,16.97,83.5,18.0,14.1,14.1,12.9161319,74.8716708,-99.7,310.2,16.214,0
08:27:40.255,66,120.0,1608.0,95.0,16.0,16.97,83.5,18.0,14.1,14.1,12.9161361,74.8716631,-100.0,310.4,16.234,0
08:27:40.346,66,120.0,1611.0,95.0,16.0,16.97,83.5,18.0,14.1,14.1,12.9161404,74.8716553,-100.2,310.7,16.254,0
08:27:40.436,66,120.0,1611.0,95.0,16.0,16.97,83.5,18.0,14.1,14.1,12.9161446,74.8716475,-100.5,310.9,16.273,0
08:27:40.527,66,120.0,1611.0,95.0,17.0,16.97,83.5,18.0,14.1,14.1,12.9161489,74.8716397,-100.8,311.2,16.293,0
08:27:40.615,66,120.0,1611.0,95.0,17.0,18.61,83.5,18.0,14.1,14.1,12.9161525,74.8716316,-101.0,311.4,16.307,0
08:27:40.706,66,120.0,1611.0,95.0,17.0,18.61,83.5,18.0,14.1,14.1,12.9161524,74.871618,-100.9,311.1,16.277,0
08:27:40.796,66,120.0,1611.0,95.0,17.0,18.61,83.5,18.0,14.1,14.1,12.9161523,74.8716045,-100.8,310.9,16.248,0
08:27:40.886,66,120.0,1611.0,95.0,17.0,18.61,83.5,18.0,14.1,14.1,12.9161522,74.8715911,-100.6,310.7,16.219,0
08:27:40.976,66,120.0,1611.0,95.0,17.0,18.61,83.5,18.0,14.1,14.5,12.9161521,74.8715776,-100.5,310.5,16.19,0
08:27:41.065,67,120.0,1611.0,95.0,17.0,18.61,83.5,18.0,14.1,14.5,12.916152,74.8715643,-100.4,310.3,16.162,0
08:27:41.156,67,132.0,1611.0,95.0,17.0,18.61,83.5,18.0,14.1,14.5,12.9161519,74.8715507,-100.3,310.0,16.132,0
08:27:41.245,67,132.0,1616.0,95.0,17.0,18.61,83.5,18.0,14.1,14.5,12.9161518,74.8715374,-100.2,309.8,16.104,0
08:27:41.335,67,132.0,1616.0,96.0,17.0,18.61,83.5,18.0,14.1,14.5,12.9161517,74.871524,-100.0,309.6,16.075,0
08:27:41.425,67,132.0,1616.0,96.0,17.0,18.61,83.5,18.0,14.1,14.5,12.9161516,74.8715105,-99.9,309.4,16.046,0
08:27:41.516,67,132.0,1616.0,96.0,17.0,21.27,83.5,18.0,14.1,14.5,12.9161515,74.8714969,-99.8,309.1,16.016,0
08:27:41.606,67,132.0,1616.0,96.0,17.0,21.27,83.5,18.0,14.1,14.5,12.9161514,74.8714834,-99.7,308.9,15.987,0
08:27:41.695,67,132.0,1616.0,96.0,17.0,21.27,83.5,18.0,14.1,14.5,12.9161513,74.8714701,-99.6,308.7,15.959,0
08:27:41.785,67,132.0,1616.0,96.0,17.0,21.27,83.5,18.0,14.1,14.5,12.9161512,74.8714567,-99.5,308.5,15.93,0
08:27:41.875,67,132.0,1616.0,96.0,17.0,21.27,83.5,18.0,14.1,14.5,12.9161511,74.8714432,-99.3,308.3,15.901,0
08:27:41.966,67,132.0,1616.0,96.0,17.0,21.27,83.5,18.0,14.1,14.5,12.916151,74.8714296,-99.2,308.0,15.871,0
08:27:42.055,67,142.0,1616.0,96.0,17.0,21.27,83.5,18.0,14.1,14.5,12.9161509,74.8714163,-99.1,307.8,15.843,0
08:27:42.146,67,142.0,1624.0,96.0,17.0,21.27,83.5,18.0,14.1,14.5,12.9161508,74.8714027,-99.0,307.6,15.813,0
08:27:42.236,67,142.0,1624.0,96.0,17.0,21.27,83.5,18.0,14.1,14.5,12.9161507,74.8713893,-98.9,307.4,15.784,0
08:27:42.326,67,142.0,1624.0,96.0,17.0,21.27,83.5,18.0,14.1,14.5,12.9161506,74.8713758,-98.7,307.1,15.755,0
08:27:42.415,67,142.0,1624.0,96.0,17.0,22.02,83.5,18.0,14.1,14.5,12.9161505,74.8713625,-98.6,306.9,15.727,0
08:27:42.508,67,142.0,1624.0,96.0,17.0,22.02,83.5,18.0,14.1,14.5,12.9161504,74.8713486,-98.5,306.7,15.697,0
08:27:42.596,67,142.0,1624.0,96.0,17.0,22.02,83.5,18.0,14.1,14.5,12.9161503,74.8713355,-98.4,306.5,15.668,0
08:27:42.717,67,142.0,1624.0,96.0,17.0,22.02,83.5,18.0,14.1,14.5,12.9161502,74.8713174,-98.2,306.2,15.629,0
08:27:42.836,67,142.0,1624.0,96.0,17.0,22.02,83.5,18.0,14.1,14.5,12.9161501,74.8712996,-98.1,305.9,15.591,0
08:27:42.927,67,142.0,1624.0,96.0,17.0,22.02,83.5,18.0,14.1,14.5,12.91615,74.871286,-98.0,305.6,15.562,0
08:27:43.016,67,139.0,1624.0,96.0,17.0,22.02,83.5,18.0,14.1,14.5,12.9161499,74.8712727,-97.8,305.4,15.533,0
08:27:43.105,67,139.0,1636.0,96.0,17.0,22.02,83.5,18.0,14.1,14.5,12.9161498,74.8712594,-97.7,305.2,15.504,0
08:27:43.195,67,139.0,1636.0,97.0,17.0,22.02,83.5,18.0,14.1,14.5,12.9161497,74.871246,-97.6,305.0,15.475,0
08:27:43.285,67,139.0,1636.0,97.0,18.0,22.02,83.5,18.0,14.1,14.5,12.9161496,74.8712325,-97.5,304.8,15.446,0
08:27:43.375,67,139.0,1636.0,97.0,18.0,22.16,83.5,18.0,14.1,14.5,12.9161495,74.8712191,-97.4,304.5,15.417,0
08:27:43.466,67,139.0,1636.0,97.0,18.0,22.16,83.5,18.0,14.1,14.5,12.9161494,74.8712055,-97.3,304.3,15.388,0
08:27:43.556,67,139.0,1636.0,97.0,18.0,22.16,83.5,18.0,14.1,14.5,12.9161493,74.871192,-97.1,304.1,15.359,0
08:27:43.648,67,139.0,1636.0,97.0,18.0,22.16,83.5,18.0,14.1,14.5,12.9161492,74.8711783,-97.0,303.9,15.329,0
08:27:43.736,67,139.0,1636.0,97.0,18.0,22.16,83.5,18.0,14.1,14.5,12.9161491,74.8711651,-96.9,303.6,15.301,0
08:27:43.826,67,139.0,1636.0,97.0,18.0,22.16,83.5,18.0,14.1,14.5,12.916149,74.8711517,-96.8,303.4,15.272,0
08:27:43.915,67,139.0,1636.0,97.0,18.0,22.16,83.5,18.0,14.1,14.5,12.9161489,74.8711384,-96.7,303.2,15.243,0
08:27:44.005,67,139.0,1644.0,97.0,18.0,22.16,83.5,18.0,14.1,14.5,12.9161488,74.8711249,-96.6,303.0,15.214,0
08:27:44.095,67,139.0,1644.0,97.0,18.0,22.16,83.5,18.0,14.1,14.5,12.9161487,74.8711115,-96.4,302.8,15.185,0
08:27:44.185,67,139.0,1644.0,97.0,18.0,22.16,83.5,18.0,14.1,14.5,12.9161486,74.871098,-96.3,302.5,15.156,0
08:27:44.426,67,139.0,1644.0,97.0,18.0,22.16,83.5,18.0,14.1,14.5,12.9161483,74.871062,-96.0,301.9,15.078,0
08:27:44.515,67,139.0,1644.0,97.0,18.0,22.16,83.5,18.0,14.1,14.5,12.9161482,74.8710487,-95.9,301.7,15.05,0
08:27:44.606,67,139.0,1644.0,97.0,18.0,22.16,83.5,18.0,14.1,14.1,12.9161481,74.8710351,-95.8,301.5,15.02,0
08:27:44.696,67,139.0,1644.0,97.0,18.0,22.16,83.5,18.0,14.1,14.1,12.916148,74.8710216,-95.7,301.3,14.991,0
08:27:44.786,67,135.0,1644.0,97.0,18.0,22.16,83.5,18.0,14.1,14.1,12.9161479,74.8710082,-95.5,301.0,14.962,0
08:27:44.876,67,135.0,1654.0,97.0,18.0,22.16,83.5,18.0,14.1,14.1,12.9161478,74.8709947,-95.4,300.8,14.933,0
08:27:44.966,67,135.0,1654.0,98.0,18.0,22.16,83.5,18.0,14.1,14.1,12.9161477,74.8709813,-95.3,300.6,14.904,0
08:27:45.059,67,135.0,1654.0,98.0,18.0,22.16,83.5,18.0,14.1,14.1,12.9161476,74.8709674,-95.2,300.4,14.874,0
08:27:45.145,67,135.0,1654.0,98.0,18.0,19.86,83.5,18.0,14.1,14.1,12.9161475,74.8709545,-95.1,300.2,14.847,0
08:27:45.236,67,135.0,1654.0,98.0,18.0,19.86,83.5,18.0,14.1,14.1,12.9161474,74.8709409,-94.9,299.9,14.817,0
08:27:45.326,67,135.0,1654.0,98.0,18.0,19.86,83.5,18.0,14.1,14.1,12.9161473,74.8709275,-94.8,299.7,14.788,0
08:27:45.416,67,135.0,1654.0,98.0,18.0,19.86,83.5,18.0,14.1,14.1,12.9161472,74.870914,-94.7,299.5,14.759,0
08:27:45.506,67,135.0,1654.0,98.0,18.0,19.86,83.5,18.0,14.1,14.5,12.9161471,74.8709006,-94.6,299.3,14.73,0
08:27:45.596,68,135.0,1654.0,98.0,18.0,19.86,83.5,18.0,14.1,14.5,12.916147,74.8708871,-94.5,299.0,14.701,0
08:27:45.716,68,133.0,1654.0,98.0,18.0,19.86,83.5,18.0,14.1,14.5,12.9161469,74.8708692,-94.3,298.7,14.663,0
08:27:45.805,68,133.0,1653.0,98.0,18.0,19.86,83.5,18.0,14.1,14.5,12.9161468,74.8708559,-94.2,298.5,14.634,0
08:27:45.896,68,133.0,1653.0,98.0,18.0,19.86,83.5,18.0,14.1,14.5,12.9161467,74.8708423,-94.1,298.3,14.605,0
08:27:45.986,68,133.0,1653.0,98.0,18.0,19.86,83.5,18.0,14.1,14.5,12.9161466,74.8708288,-94.0,298.1,14.576,0
08:27:46.166,68,133.0,1653.0,98.0,18.0,19.86,83.5,18.0,14.1,14.5,12.9161464,74.8708019,-93.7,297.6,14.518,0
08:27:46.316,68,133.0,1653.0,98.0,18.0,19.86,83.5,18.0,14.1,14.5,12.9161463,74.8707795,-93.5,297.3,14.469,0
08:27:46.466,68,133.0,1653.0,98.0,18.0,19.86,83.5,18.0,14.1,14.5,12.9161461,74.8707571,-93.3,296.9,14.421,0
08:27:46.616,68,133.0,1659.0,98.0,18.0,19.86,83.5,18.0,14.1,14.5,12.9161459,74.8707347,-93.1,296.5,14.373,0
08:27:46.856,68,133.0,1659.0,98.0,18.0,23.55,83.5,18.0,14.1,14.5,12.9161457,74.8706988,-92.8,295.9,14.295,0
08:27:46.946,68,133.0,1659.0,98.0,18.0,23.55,83.5,18.0,14.1,14.5,12.9161456,74.8706854,-92.7,295.7,14.266,0
08:27:47.055,68,133.0,1659.0,98.0,18.0,23.55,83.5,18.0,14.1,14.5,12.9161454,74.8706691,-92.6,295.4,14.231,0
08:27:47.516,68,133.0,1659.0,99.0,18.0,23.55,83.5,18.0,14.1,14.5,12.9161449,74.8706002,-92.0,294.3,14.083,0
08:27:47.606,68,133.0,1659.0,99.0,19.0,23.55,83.5,18.0,14.1,14.5,12.9161448,74.8705867,-91.8,294.1,14.054,0
08:27:47.875,68,133.0,1659.0,99.0,19.0,23.55,83.5,18.0,14.1,14.5,12.9161445,74.8705465,-91.5,293.4,13.967,0
08:27:48.086,68,133.0,1659.0,99.0,19.0,23.55,83.5,18.0,14.1,14.5,12.9161443,74.870515,-91.2,292.9,13.899,0
08:27:48.626,68,133.0,1659.0,99.0,19.0,23.55,83.5,18.0,14.1,14.5,12.9161437,74.8704343,-90.5,291.5,13.725,0
08:27:48.716,68,133.0,1659.0,99.0,19.0,23.55,83.5,18.0,14.1,14.5,12.9161436,74.8704208,-90.4,291.3,13.696,0
08:27:48.806,68,133.0,1659.0,99.0,19.0,23.55,83.5,18.0,14.1,14.5,12.9161435,74.8704074,-90.3,291.1,13.667,0
08:27:48.896,68,144.0,1659.0,99.0,19.0,23.55,83.5,18.0,14.1,14.5,12.9161434,74.8703939,-90.2,290.9,13.638,0
08:27:48.986,68,144.0,1675.0,99.0,19.0,23.55,83.5,18.0,14.1,14.5,12.9161433,74.8703805,-90.0,290.6,13.609,0
08:27:49.075,68,144.0,1675.0,99.0,19.0,23.55,83.5,18.0,14.1,14.5,12.9161432,74.8703672,-89.9,290.4,13.58,0
08:27:49.165,68,144.0,1675.0,99.0,19.0,23.55,83.5,18.0,14.1,14.5,12.9161431,74.8703537,-89.8,290.2,13.551,0
08:27:49.256,68,144.0,1675.0,99.0,19.0,26.61,83.5,18.0,14.1,14.5,12.916143,74.8703401,-89.7,290.0,13.522,0
08:27:49.346,68,144.0,1675.0,99.0,19.0,26.61,83.5,18.0,14.1,14.5,12.9161429,74.8703267,-89.6,289.7,13.493,0
08:27:49.435,68,144.0,1675.0,99.0,19.0,26.61,83.5,18.0,14.1,14.5,12.9161428,74.8703134,-89.5,289.5,13.464,0
08:27:49.526,68,144.0,1675.0,99.0,19.0,26.61,83.5,18.0,14.1,14.5,12.9161427,74.8702998,-89.3,289.3,13.435,0
08:27:49.616,68,144.0,1675.0,99.0,19.0,26.61,83.5,18.0,14.1,14.5,12.9161426,74.8702863,-89.2,289.1,13.406,0
08:27:49.765,68,151.0,1675.0,99.0,19.0,26.61,83.5,18.0,14.1,14.5,12.9161425,74.870264,-89.0,288.7,13.358,0
08:27:49.855,68,151.0,1675.0,99.0,19.0,26.61,83.5,18.0,14.1,14.5,12.9161424,74.8702506,-88.9,288.5,13.329,0
08:27:49.946,68,151.0,1675.0,99.0,19.0,26.61,83.5,18.0,14.1,14.5,12.9161423,74.870237,-88.8,288.3,13.299,0
08:27:50.036,68,151.0,1675.0,99.0,19.0,26.61,83.5,18.0,14.1,14.5,12.9161422,74.8702235,-88.7,288.0,13.27,0
08:27:50.126,68,151.0,1675.0,99.0,19.0,26.58,83.5,18.0,14.1,14.5,12.9161421,74.8702101,-88.5,287.8,13.241,0
08:27:50.215,68,151.0,1675.0,99.0,19.0,26.58,83.5,18.0,14.1,14.5,12.916142,74.8701968,-88.4,287.6,13.213,0
08:27:50.306,68,151.0,1675.0,99.0,19.0,26.58,83.5,18.0,14.1,14.5,12.9161419,74.8701832,-88.3,287.4,13.183,0
08:27:50.396,68,151.0,1675.0,99.0,19.0,26.58,83.5,18.0,14.1,14.5,12.9161418,74.8701697,-88.2,287.1,13.154,0
08:27:50.486,68,151.0,1675.0,99.0,19.0,26.58,83.5,18.0,14.1,14.5,12.9161417,74.8701563,-88.1,286.9,13.125,0
08:27:50.575,69,151.0,1675.0,99.0,19.0,26.58,83.5,18.0,14.1,14.5,12.9161416,74.870143,-88.0,286.7,13.097,0
08:27:50.875,69,151.0,1675.0,99.0,20.0,26.58,83.5,18.0,14.1,14.5,12.9161412,74.8700981,-87.6,286.0,13.0,0
08:27:50.966,69,151.0,1675.0,99.0,20.0,26.11,83.5,18.0,14.1,14.5,12.9161411,74.8700845,-87.5,285.7,12.971,0
08:27:51.115,69,151.0,1675.0,99.0,20.0,26.11,83.5,18.0,14.1,14.5,12.916141,74.8700623,-87.3,285.4,12.923,0
08:27:51.205,69,151.0,1675.0,99.0,20.0,26.11,83.5,18.0,14.1,14.5,12.9161409,74.8700488,-87.1,285.1,12.894,0
08:27:51.296,69,151.0,1675.0,99.0,20.0,26.11,83.5,18.0,14.1,14.1,12.9161408,74.8700352,-87.0,284.9,12.864,0
08:27:51.385,69,151.0,1675.0,99.0,20.0,26.11,83.5,18.0,14.1,14.1,12.9161407,74.8700219,-86.9,284.7,12.836,0
08:27:51.476,69,148.0,1675.0,99.0,20.0,26.11,83.5,18.0,14.1,14.1,12.9161406,74.8700083,-86.8,284.5,12.806,0
08:27:51.566,69,148.0,1680.0,99.0,20.0,26.11,83.5,18.0,14.1,14.1,12.9161405,74.8699949,-86.7,284.3,12.777,0
08:27:51.655,69,148.0,1680.0,99.0,20.0,26.11,83.5,18.0,14.1,14.1,12.9161404,74.8699816,-86.6,284.0,12.749,0
08:27:51.745,69,148.0,1680.0,99.0,20.0,26.11,83.5,18.0,14.1,14.1,12.9161403,74.8699681,-86.4,283.8,12.719,0
08:27:51.836,69,148.0,1680.0,99.0,20.0,26.88,83.5,18.0,14.1,14.1,12.9161402,74.8699545,-86.3,283.6,12.69,0
08:27:51.926,69,148.0,1680.0,99.0,20.0,26.88,83.5,18.0,14.1,14.1,12.9161401,74.8699411,-86.2,283.4,12.661,0
08:27:52.016,69,148.0,1680.0,99.0,20.0,26.88,83.5,18.0,14.1,14.1,12.91614,74.8699276,-86.1,283.1,12.632,0
08:27:52.105,69,148.0,1680.0,99.0,20.0,26.88,83.5,18.0,14.1,14.1,12.9161399,74.8699143,-86.0,282.9,12.603,0
08:27:52.196,69,148.0,1680.0,99.0,20.0,26.88,83.5,18.0,14.1,14.5,12.9161398,74.8699007,-85.8,282.7,12.574,0
08:27:52.346,69,152.0,1680.0,99.0,20.0,26.88,83.5,18.0,14.1,14.5,12.9161396,74.8698783,-85.6,282.3,12.526,0
08:27:52.436,69,152.0,1682.0,99.0,20.0,26.88,83.5,18.0,14.1,14.5,12.9161395,74.8698648,-85.5,282.1,12.497,0
08:27:52.527,69,152.0,1682.0,100.0,20.0,26.88,83.5,18.0,14.1,14.5,12.9161394,74.8698512,-85.4,281.9,12.467,0
08:27:52.676,69,152.0,1682.0,100.0,20.0,26.8,83.5,18.0,14.1,14.5,12.9161393,74.869829,-85.2,281.5,12.419,0
08:27:52.765,69,152.0,1682.0,100.0,20.0,26.8,83.5,18.0,14.1,14.5,12.9161392,74.8698157,-85.1,281.3,12.391,0
08:27:52.855,69,152.0,1682.0,100.0,20.0,26.8,83.5,18.0,14.1,14.5,12.9161391,74.8698022,-85.0,281.1,12.362,0
08:27:53.156,69,133.0,1682.0,100.0,20.0,26.8,83.5,18.0,14.1,14.5,12.9161387,74.8697572,-84.6,280.3,12.265,0
08:27:53.246,69,133.0,1678.0,100.0,20.0,26.8,83.5,18.0,14.1,14.5,12.9161386,74.8697438,-84.5,280.1,12.236,0
08:27:53.336,69,133.0,1678.0,99.0,20.0,26.8,83.5,18.0,14.1,14.5,12.9161385,74.8697303,-84.4,279.9,12.207,0
08:27:53.426,69,133.0,1678.0,99.0,19.0,26.8,83.5,18.0,14.1,14.5,12.9161384,74.8697169,-84.2,279.6,12.178,0
08:27:53.516,69,133.0,1678.0,99.0,19.0,19.44,83.5,18.0,14.1,14.5,12.9161383,74.8697034,-84.1,279.4,12.149,0
08:27:53.606,69,133.0,1678.0,99.0,19.0,19.44,83.5,18.0,14.1,14.5,12.9161383,74.8696901,-84.0,279.2,12.119,0
08:27:53.696,69,133.0,1678.0,99.0,19.0,19.44,83.5,18.0,14.1,14.5,12.9161412,74.8696836,-83.4,279.4,12.068,0
08:27:53.785,69,133.0,1678.0,99.0,19.0,19.44,83.5,18.0,14.1,14.5,12.916144,74.8696772,-82.8,279.6,12.018,0
08:27:53.876,69,133.0,1678.0,99.0,19.0,19.44,83.5,18.0,14.1,14.5,12.916147,74.8696707,-82.2,279.9,11.966,0
08:27:53.965,69,133.0,1678.0,99.0,19.0,19.44,83.5,18.0,14.1,14.5,12.9161498,74.8696644,-81.6,280.1,11.916,0
08:27:54.055,69,127.0,1678.0,99.0,19.0,19.44,83.5,18.0,14.1,14.5,12.9161527,74.8696579,-81.0,280.3,11.865,0
08:27:54.146,69,127.0,1670.0,99.0,19.0,19.44,83.5,18.0,14.1,14.5,12.9161557,74.8696514,-80.4,280.5,11.814,0
08:27:54.236,69,127.0,1670.0,99.0,19.0,19.44,83.5,18.0,14.1,14.5,12.9161586,74.869645,-79.9,280.7,11.763,0
08:27:54.326,69,127.0,1670.0,99.0,18.0,19.44,83.5,18.0,14.1,14.5,12.9161615,74.8696385,-79.3,280.9,11.712,0
08:27:54.416,69,127.0,1670.0,99.0,18.0,19.88,83.5,18.0,14.1,14.5,12.9161644,74.8696321,-78.7,281.2,11.661,0
08:27:54.506,69,127.0,1670.0,99.0,18.0,19.88,83.5,18.0,14.1,14.5,12.9161673,74.8696256,-78.1,281.4,11.61,0
08:27:54.596,69,127.0,1670.0,99.0,18.0,19.88,83.5,18.0,14.1,14.5,12.9161702,74.8696192,-77.5,281.6,11.559,0
08:27:54.687,69,127.0,1670.0,99.0,18.0,19.88,83.5,18.0,14.1,14.5,12.9161731,74.8696127,-76.9,281.8,11.507,0
08:27:54.776,69,127.0,1670.0,99.0,18.0,19.88,83.5,18.0,14.1,14.5,12.916176,74.8696063,-76.3,282.0,11.457,0
08:27:54.866,69,127.0,1670.0,99.0,18.0,19.88,83.5,18.0,14.1,14.5,12.9161789,74.8695998,-75.7,282.3,11.406,0
08:27:54.956,69,115.0,1670.0,99.0,18.0,19.88,83.5,18.0,14.1,14.5,12.9161818,74.8695934,-75.1,282.5,11.355,0
08:27:55.046,69,115.0,1642.0,99.0,18.0,19.88,83.5,18.0,14.1,14.5,12.9161847,74.869587,-74.5,282.7,11.304,0
08:27:55.135,69,115.0,1642.0,97.0,18.0,19.88,83.5,18.0,14.1,14.5,12.9161876,74.8695806,-73.9,282.9,11.253,0
08:27:55.346,69,115.0,1642.0,97.0,18.0,19.88,83.5,18.0,14.1,14.5,12.9161944,74.8695655,-72.6,283.4,11.134,0
08:27:55.436,69,115.0,1642.0,97.0,18.0,19.88,83.5,18.0,14.1,14.5,12.9161973,74.869559,-72.0,283.6,11.083,0
08:27:55.526,69,115.0,1642.0,97.0,18.0,19.88,83.5,18.0,14.1,14.5,12.9162002,74.8695526,-71.4,283.9,11.032,0
08:27:55.676,70,115.0,1642.0,97.0,18.0,19.88,83.5,18.0,14.1,14.5,12.916205,74.8695419,-70.4,284.2,10.947,0
08:27:55.765,70,119.0,1642.0,97.0,18.0,19.88,83.5,18.0,14.1,14.5,12.9162079,74.8695355,-69.8,284.4,10.897,0
08:27:55.855,70,119.0,1613.0,97.0,18.0,19.88,83.5,18.0,14.1,14.5,12.9162108,74.869529,-69.2,284.6,10.846,0
08:27:55.946,70,119.0,1613.0,95.0,18.0,19.88,83.5,18.0,14.1,14.5,12.9162137,74.8695225,-68.6,284.9,10.794,0
08:27:56.036,70,119.0,1613.0,95.0,18.0,19.88,83.5,18.0,14.1,14.5,12.9162166,74.8695161,-68.0,285.1,10.743,0
08:27:56.125,70,119.0,1613.0,95.0,18.0,16.24,83.5,18.0,14.1,14.5,12.9162195,74.8695097,-67.4,285.3,10.693,0
08:27:56.216,70,119.0,1613.0,95.0,18.0,16.24,83.5,18.0,14.1,14.5,12.9162224,74.8695032,-66.8,285.5,10.641,0
